seccion_censal;cod_pos;cod_ine
3502101003;35308;35021
3502101003;35300;35021
3502101003;35307;35021
3502101004;35300;35021
3502102001;35308;35021
3502102002;35309;35021
3502103001;35310;35021
3502103001;35308;35021
3502103001;35300;35021
3502103002;35307;35021
3502103002;35310;35021
3502103002;35300;35021
3502103003;35310;35021
3502103003;35300;35021
3502103004;35307;35021
3502103004;35310;35021
3502103004;35300;35021
3502104001;35309;35021
3502104001;35300;35021
3502104001;35308;35021
3502104002;35307;35021
3502201001;35280;35022
3502201001;35110;35022
3502202001;35110;35022
3502202002;35110;35022
3502202003;35110;35022
3502202004;35110;35022
3502202005;35110;35022
3502202006;35110;35022
3502202007;35110;35022
3502203001;35110;35022
3502203002;35110;35022
3502203003;35110;35022
3502203004;35110;35022
3502203005;35110;35022
3502203006;35110;35022
3502203007;35110;35022
3502203008;35110;35022
3502203009;35110;35022
3502203010;35110;35022
3502203011;35110;35022
3502203012;35110;35022
3502203013;35110;35022
3502203014;35110;35022
3502203015;35110;35022
3502203016;35110;35022
3502203017;35110;35022
3502203018;35110;35022
3502203019;35110;35022
3502203020;35110;35022
3502203021;35110;35022
3502203022;35110;35022
3502203023;35110;35022
3502203024;35110;35022
3502203025;35110;35022
3502203026;35110;35022
3502203027;35110;35022
3502203028;35110;35022
3502203029;35110;35022
3502203029;35280;35022
3502203030;35110;35022
3502203031;35110;35022
3502301001;35450;35023
3502301001;35540;35023
3502301002;35450;35023
3502301003;35450;35023
3502301003;35540;35023
3502301004;35450;35023
3502301005;35450;35023
3502301006;35458;35023
3502301006;35450;35023
3502301007;35458;35023
3502301008;35458;35023
3502301009;35457;35023
3502301009;35450;35023
3502301009;35458;35023
3502301010;35450;35023
3502301011;35450;35023
3502301012;35450;35023
3502301012;35458;35023
3502401001;35530;35024
3502401001;35509;35024
3502401002;35561;35024
3502401002;35558;35024
3502401003;35544;35024
3502401003;35539;35024
3502401003;35543;35024
3502401004;35507;35024
3502401004;35539;35024
3502401004;35509;35024
3502401005;35508;35024
3502401006;35507;35024
3502401006;35558;35024
3502401006;35530;35024
3502401006;35509;35024
3502401006;35539;35024
3502401007;35508;35024
3502401007;35509;35024
3502401008;35507;35024
3502401008;35509;35024
3502401009;35509;35024
3502401009;35508;35024
3502401010;35540;35024
3502401010;35509;35024
3502501001;35360;35025
3502501002;35368;35025
3502501002;35360;35025
3502601001;35200;35026
3502601002;35200;35026
3502601003;35200;35026
3502602001;35200;35026
3502602002;35200;35026
3502602003;35200;35026
3502602004;35200;35026
3502602005;35200;35026
3502602005;35211;35026
3502602006;35200;35026
3502602007;35200;35026
3502602008;35200;35026
3502602009;35200;35026
3502602009;35211;35026
3502602010;35200;35026
3502602011;35200;35026
3502603001;35218;35026
3502603001;35220;35026
3502603002;35218;35026
3502603003;35210;35026
3502603003;35211;35026
3502603004;35218;35026
3502603005;35218;35026
3502603005;35220;35026
3502603006;35210;35026
3502603007;35210;35026
3502603008;35220;35026
3502603009;35220;35026
3502603010;35220;35026
3502603010;35200;35026
3502603010;35229;35026
3502603011;35220;35026
3502603012;35220;35026
3502603013;35220;35026
3502603014;35220;35026
3502603015;35220;35026
3502603016;35220;35026
3502603017;35220;35026
3502603018;35220;35026
3502603019;35210;35026
3502603020;35210;35026
3502603021;35220;35026
3502603022;35210;35026
3502603023;35218;35026
3502604001;35211;35026
3502604002;35211;35026
3502604002;35200;35026
3502604003;35215;35026
3502604004;35215;35026
3502604004;35200;35026
3502605001;35213;35026
3502605002;35212;35026
3502605003;35213;35026
3502605004;35213;35026
3502605005;35213;35026
3502605006;35213;35026
3502605007;35212;35026
3502605008;35212;35026
3502605009;35212;35026
3502605010;35212;35026
3502605011;35213;35026
3502606001;35215;35026
3502606002;35215;35026
3502606002;35214;35026
3502606002;35200;35026
3502606002;35212;35026
3502606003;35214;35026
3502606003;35200;35026
3502606004;35215;35026
3502606005;35215;35026
3502606005;35200;35026
3502606006;35214;35026
3502606007;35219;35026
3502606008;35215;35026
3502606008;35214;35026
3502606009;35215;35026
3502606009;35212;35026
3502606009;35200;35026
3502606010;35215;35026
3502606010;35200;35026
3502606011;35215;35026
3502606011;35200;35026
3502606012;35214;35026
3502606012;35200;35026
3502606013;35214;35026
3502606014;35219;35026
3502606015;35215;35026
3502701001;35330;35027
3502701002;35330;35027
3502701003;35338;35027
3502701003;35330;35027
3502701004;35339;35027
3502701004;35338;35027
3502701004;35330;35027
3502701005;35333;35027
3502701005;35330;35027
3502701006;35339;35027
3502701006;35000;35027
3502701006;35330;35027
3502701007;35330;35027
3502701007;35339;35027
3502701008;35330;35027
3502701008;35339;35027
3502701009;35338;35027
3502701010;35330;35027
3502701010;35339;35027
3502801001;35571;35028
3502801001;35572;35028
3502801002;35510;35028
3502801003;35571;35028
3502801003;35572;35028
3502801004;35571;35028
3502801004;35510;35028
3502801005;35572;35028
3502801006;35510;35028
3502801006;35572;35028
3502801007;35572;35028
3502901001;35560;35029
3502901002;35560;35029
3502901002;35550;35029
3502901003;35560;35029
3502901004;35560;35029
3502901004;35550;35029
3503001001;35628;35030
3503001002;35620;35030
3503001002;35629;35030
3503001003;35627;35030
3503001004;35620;35030
3503001005;35620;35030
3503001005;35628;35030
3503001005;35629;35030
3503001006;35620;35030
3503001006;35629;35030
3503001007;35620;35030
3503101001;35217;35031
3503101002;35217;35031
3503101002;35214;35031
3503101003;35216;35031
3503101003;35217;35031
3503101004;35216;35031
3503101004;35217;35031
3503101004;35628;35031
3503101005;35217;35031
3503101006;35217;35031
3503201001;35340;35032
3503201001;35349;35032
3503201001;35000;35032
3503201002;35340;35032
3503201003;35349;35032
3503301001;35328;35033
3503301001;35320;35033
3503301002;35329;35033
3503301002;35328;35033
3503301002;35320;35033
3503301003;35329;35033
3503301003;35328;35033
3503301003;35320;35033
3503301004;35328;35033
3503301005;35328;35033
3503301006;35328;35033
3503301006;35329;35033
3503301007;35328;35033
3503301007;35320;35033
3503401001;35570;35034
3503401001;35370;35034
3503401002;35580;35034
3503401003;35580;35034
3503401004;35580;35034
3503401005;35580;35034
3503401006;35570;35034
3503401006;35580;35034
3600101001;36430;36001
3600102001;36435;36001
3600102001;36436;36001
3600102001;36494;36001
3600103001;36437;36001
3600103001;36438;36001
3600103001;36430;36001
3600103001;36439;36001
3600201001;36191;36002
3600201001;36193;36002
3600201002;36194;36002
3600201002;36191;36002
3600202001;36190;36002
3600202001;36692;36002
3600202001;36691;36002
3600202002;36692;36002
3600301001;36300;36003
3600301002;36300;36003
3600301003;36309;36003
3600301004;36300;36003
3600302001;36308;36003
3600302002;36307;36003
3600302003;36393;36003
3600302004;36393;36003
3600401001;36930;36004
3600401002;36939;36004
3600401003;36939;36004
3600401004;36939;36004
3600401004;36930;36004
3600401005;36930;36004
3600401006;36938;36004
3600401006;36939;36004
3600402001;36939;36004
3600403001;36939;36004
3600403002;36937;36004
3600403002;36939;36004
3600501001;36650;36005
3600501002;36655;36005
3600501003;36656;36005
3600501003;36615;36005
3600501004;36650;36005
3600502001;36654;36005
3600502001;36653;36005
3600502002;36654;36005
3600503001;36659;36005
3600503002;36659;36005
3600601001;36630;36006
3600601002;36639;36006
3600602001;36630;36006
3600602002;36633;36006
3600602003;36635;36006
3600602003;36633;36006
3600602004;36630;36006
3600603001;36630;36006
3600603002;36634;36006
3600603003;36630;36006
3600701001;36110;36007
3600701001;36119;36007
3600701001;36118;36007
3600702001;36110;36007
3600702001;36118;36007
3600801001;36940;36008
3600801002;36940;36008
3600801003;36940;36008
3600801004;36940;36008
3600802001;36947;36008
3600802002;36947;36008
3600802003;36947;36008
3600802004;36940;36008
3600802004;36949;36008
3600802005;36949;36008
3600802005;36940;36008
3600802006;36940;36008
3600802006;36949;36008
3600802006;36948;36008
3600802007;36949;36008
3600802007;36940;36008
3600802008;36947;36008
3600802009;36940;36008
3600802009;36949;36008
3600802010;36947;36008
3600803001;36945;36008
3600803002;36946;36008
3600803002;36945;36008
3600803003;36945;36008
3600803004;36945;36008
3600901001;36888;36009
3600901001;36885;36009
3600901002;36888;36009
3600901002;36880;36009
3600901003;36886;36009
3600901003;36884;36009
3600902001;36887;36009
3600902001;36889;36009
3600903001;36883;36009
3601001001;36612;36010
3601001002;36612;36010
3601301001;36872;36013
3601301001;36873;36013
3601301003;36878;36013
3601301003;36876;36013
3601301003;36873;36013
3601302001;36872;36013
3601302001;36889;36013
3601302001;36877;36013
3601302001;36873;36013
3601401001;36429;36014
3601401002;36420;36014
3601401002;36493;36014
3601401002;36428;36014
3601401002;36492;36014
3601401002;36491;36014
3601401002;36885;36014
3601401002;36490;36014
3601501001;36670;36015
3601501001;36679;36015
3601501001;36675;36015
3601501002;36679;36015
3601501002;36678;36015
3601502001;36677;36015
3601503001;36679;36015
3601503001;36675;36015
3601503001;36677;36015
3601503002;36675;36015
3601601001;36518;36016
3601601001;36516;36016
3601701001;36680;36017
3601701002;36680;36017
3601701003;36689;36017
3601701003;36682;36017
3601701003;36685;36017
3601701003;36681;36017
3601701003;36687;36017
3601701004;36681;36017
3601701004;36684;36017
3601701006;36680;36017
3601701007;36680;36017
3601701007;36681;36017
3601701008;36680;36017
3601701009;36680;36017
3601701010;36680;36017
3601702001;36689;36017
3601702001;36682;36017
3601702002;36676;36017
3601702002;36682;36017
3601702003;36682;36017
3601702003;36683;36017
3601703001;36685;36017
3601703001;36688;36017
3601703002;36688;36017
3601703002;36685;36017
3601703002;36686;36017
3601704001;36686;36017
3601704001;36687;36017
3601705001;36688;36017
3601705001;36658;36017
3601705001;36685;36017
3601705002;36584;36017
3601705002;36685;36017
3601705002;36588;36017
3601706001;36684;36017
3601706001;36559;36017
3601706001;36687;36017
3601706002;36684;36017
3601801001;36558;36018
3601801001;36556;36018
3601801001;36550;36018
3601801002;36556;36018
3601801002;36549;36018
3601801002;36557;36018
3601802001;36567;36018
3601802001;36560;36018
3601802001;36569;36018
3601802001;36555;36018
3601802001;36556;36018
3601901001;36847;36019
3601901001;36851;36019
3601901001;36852;36019
3601901001;36848;36019
3601901002;36845;36019
3601901002;36846;36019
3601901002;36875;36019
3601901002;36849;36019
3602001001;36514;36020
3602001001;36520;36020
3602001001;36528;36020
3602001001;36529;36020
3602002001;36528;36020
3602002001;36527;36020
3602002001;36525;36020
3602003001;36524;36020
3602003001;36528;36020
3602003001;36526;36020
3602101001;36380;36021
3602101002;36388;36021
3602101003;36388;36021
3602101004;36378;36021
3602101005;36380;36021
3602102001;36389;36021
3602102002;36389;36021
3602103001;36316;36021
3602103002;36389;36021
3602103002;36380;36021
3602201001;36980;36022
3602201002;36980;36022
3602201003;36980;36022
3602201004;36989;36022
3602201004;36980;36022
3602201004;36991;36022
3602201005;36989;36022
3602201005;36980;36022
3602202001;36980;36022
3602202001;36989;36022
3602202002;36988;36022
3602301001;36780;36023
3602301002;36780;36023
3602301003;36780;36023
3602301004;36780;36023
3602301005;36780;36023
3602302001;36789;36023
3602302002;36789;36023
3602302002;36780;36023
3602303001;36788;36023
3602303001;36789;36023
3602401001;36500;36024
3602401002;36500;36024
3602401003;36510;36024
3602401003;36516;36024
3602401003;36511;36024
3602401004;36519;36024
3602401004;36500;36024
3602401004;36515;36024
3602401004;36514;36024
3602401005;36519;36024
3602401005;36510;36024
3602401005;36500;36024
3602401006;36500;36024
3602401007;36500;36024
3602401008;36500;36024
3602402001;36515;36024
3602402001;36518;36024
3602402002;36515;36024
3602402002;36519;36024
3602402003;36519;36024
3602403001;36512;36024
3602403001;36598;36024
3602403001;36583;36024
3602404001;36517;36024
3602404001;36512;36024
3602404001;36596;36024
3602404001;36500;36024
3602405001;36596;36024
3602405001;36500;36024
3602405001;36517;36024
3602405001;36514;36024
3602501001;36853;36025
3602501001;36838;36025
3602501001;36850;36025
3602501001;36830;36025
3602502001;36837;36025
3602502001;36839;36025
3602502001;36838;36025
3602503001;36835;36025
3602503001;36836;36025
3602503001;36838;36025
3602601001;36900;36026
3602601002;36900;36026
3602601003;36900;36026
3602601004;36900;36026
3602601005;36900;36026
3602601006;36900;36026
3602601007;36915;36026
3602601007;36900;36026
3602601007;36920;36026
3602601008;36900;36026
3602601009;36911;36026
3602601010;36900;36026
3602601011;36900;36026
3602602001;36915;36026
3602602001;36900;36026
3602602002;36915;36026
3602602002;36914;36026
3602603001;36913;36026
3602603001;36914;36026
3602603002;36914;36026
3602603003;36912;36026
3602603003;36914;36026
3602701001;36968;36027
3602701002;36638;36027
3602702001;36969;36027
3602702002;36967;36027
3602702003;36967;36027
3602801001;36192;36028
3602801002;36637;36028
3602802001;36637;36028
3602802002;36616;36028
3602802003;36637;36028
3602901001;36950;36029
3602901002;36950;36029
3602901003;36950;36029
3602901004;36954;36029
3602901005;36959;36029
3602901005;36950;36029
3602901006;36959;36029
3602901007;36959;36029
3602902001;36950;36029
3602902002;36958;36029
3602902003;36950;36029
3602903001;36955;36029
3602903002;36955;36029
3602903003;36955;36029
3602903004;36957;36029
3602903005;36957;36029
3603001001;36876;36030
3603001001;36879;36030
3603001001;36870;36030
3603001001;36877;36030
3603002001;36875;36030
3603002001;36874;36030
3603002003;36875;36030
3603002003;36878;36030
3603003001;36877;36030
3603003001;36879;36030
3603101001;36890;36031
3603201001;36669;36032
3603201001;36660;36032
3603201002;36668;36032
3603202001;36669;36032
3603202001;36668;36032
3603301001;36415;36033
3603301002;36415;36033
3603302001;36419;36033
3603302002;36419;36033
3603302003;36311;36033
3603302003;36419;36033
3603303001;36417;36033
3603303002;36417;36033
3603303003;36416;36033
3603303004;36416;36033
3603303005;36416;36033
3603401001;36448;36034
3603401001;36440;36034
3603401001;36449;36034
3603401001;36446;36034
3603401002;36449;36034
3603402001;36446;36034
3603402001;36447;36034
3603403001;36448;36034
3603501001;36350;36035
3603501002;36360;36035
3603501002;36391;36035
3603501003;36350;36035
3603502001;36370;36035
3603502001;36379;36035
3603502002;36370;36035
3603502003;36379;36035
3603502004;36370;36035
3603503001;36340;36035
3603503002;36340;36035
3603503003;36391;36035
3603601001;36794;36036
3603601001;36309;36036
3603601002;36309;36036
3603602001;36779;36036
3603701001;36840;36037
3603701001;36817;36037
3603702001;36842;36037
3603702001;36841;36037
3603702001;36844;36037
3603702001;36843;36037
3603801001;36002;36038
3603801002;36002;36038
3603801003;36002;36038
3603801003;36001;36038
3603801004;36002;36038
3603801004;36001;36038
3603801005;36002;36038
3603801005;36001;36038
3603801006;36002;36038
3603801006;36001;36038
3603801007;36001;36038
3603801007;36003;36038
3603801008;36005;36038
3603801009;36005;36038
3603801010;36005;36038
3603802001;36001;36038
3603802001;36003;36038
3603802002;36001;36038
3603802003;36001;36038
3603802004;36001;36038
3603802004;36002;36038
3603802005;36001;36038
3603802005;36002;36038
3603802006;36002;36038
3603802006;36004;36038
3603802007;36004;36038
3603802008;36001;36038
3603802008;36003;36038
3603802009;36002;36038
3603802010;36001;36038
3603802010;36003;36038
3603802011;36003;36038
3603802012;36003;36038
3603802012;36160;36038
3603802013;36153;36038
3603802013;36003;36038
3603802013;36160;36038
3603802013;36143;36038
